food_id,dining_hall_id,days,meal_type
12644,1005,Th,Breakfast
12604,1005,Th,Breakfast
8837,1005,Th,Breakfast
1622,348,Th,Breakfast
14127,1005,Th,Breakfast
5953,1005,Th,Breakfast
10022,1005,Th,Breakfast
10025,133,Th,Breakfast
10029,1005,Th,Breakfast
11131,1005,Th,Breakfast
851,140,F,Breakfast
877,1005,F,Breakfast
10047,1005,F,Breakfast
10048,244,F,Breakfast
10049,1005,F,Breakfast
2690,1005,F,Breakfast
833,6,F,Breakfast
841,1030,F,Breakfast
2949,1005,F,Breakfast
4255,621,F,Breakfast
9134,456,F,Breakfast
15810,791,F,Breakfast
13952,933,F,Breakfast
19232,1005,F,Breakfast
12644,1005,F,Breakfast
12604,335,F,Breakfast
8837,1005,F,Breakfast
1622,1005,F,Breakfast
8391,1005,F,Breakfast
13288,1005,F,Breakfast
5953,1005,F,Breakfast
10022,1005,F,Breakfast
10025,1005,F,Breakfast
10029,1005,F,Breakfast
11131,1005,F,Breakfast
851,1005,S,Breakfast
877,1005,S,Breakfast
10047,1005,S,Breakfast
10048,1005,S,Breakfast
10049,1005,S,Breakfast
2690,1005,S,Breakfast
841,1005,S,Breakfast
833,641,S,Breakfast
3136,1005,S,Breakfast
13952,1005,S,Breakfast
19232,1005,S,Breakfast
12644,834,S,Breakfast
12604,1005,S,Breakfast
1622,1005,S,Breakfast
5953,1005,S,Breakfast
10022,1005,S,Breakfast
10025,1005,S,Breakfast
10029,1005,S,Breakfast
11131,695,S,Breakfast
851,1005,Su,Breakfast
877,832,Su,Breakfast
10047,684,Su,Breakfast
10048,1005,Su,Breakfast
10049,119,Su,Breakfast
3136,1005,Su,Breakfast
19231,1005,Su,Breakfast
12644,1005,Su,Breakfast
12604,1005,Su,Breakfast
1622,1005,Su,Breakfast
5953,1005,Su,Breakfast
10022,366,Su,Breakfast
10025,1005,Su,Breakfast
10029,1005,Su,Breakfast
11131,1005,Su,Breakfast
851,834,M,Breakfast
877,1005,M,Breakfast
10047,1005,M,Breakfast
10048,1005,M,Breakfast
10049,1005,M,Breakfast
7755,159,M,Breakfast
2949,1005,M,Breakfast
9134,1005,M,Breakfast
15810,1005,M,Breakfast
13952,59,M,Breakfast
19231,469,M,Breakfast
522,1005,M,Breakfast
12644,1005,M,Breakfast
12604,1005,M,Breakfast
8837,1005,M,Breakfast
14135,1005,M,Breakfast
1622,1005,M,Breakfast
13288,1005,M,Breakfast
5953,1005,M,Breakfast
10022,1005,M,Breakfast
10025,754,M,Breakfast
10029,1005,M,Breakfast
11131,1005,M,Breakfast
851,1005,T,Breakfast
877,1005,T,Breakfast
10047,1005,T,Breakfast
10048,1005,T,Breakfast
10049,1005,T,Breakfast
3356,1005,T,Breakfast
3384,1005,T,Breakfast
9134,1005,T,Breakfast
15810,1005,T,Breakfast
13952,429,T,Breakfast
19231,859,T,Breakfast
12644,1005,T,Breakfast
12604,1005,T,Breakfast
8837,1005,T,Breakfast
1622,1005,T,Breakfast
3649,1005,T,Breakfast
13288,822,T,Breakfast
5953,1005,T,Breakfast
10022,1005,T,Breakfast
10025,1005,T,Breakfast
10029,126,T,Breakfast
11131,1005,T,Breakfast
851,1005,W,Breakfast
877,570,W,Breakfast
10047,1005,W,Breakfast
10048,1005,W,Breakfast
10049,1005,W,Breakfast
3303,677,W,Breakfast
2803,1005,W,Breakfast
9134,1005,W,Breakfast
15810,431,W,Breakfast
13952,1005,W,Breakfast
19231,138,W,Breakfast
4321,1005,W,Breakfast
12644,1005,W,Breakfast
12604,455,W,Breakfast
8837,1005,W,Breakfast
1622,460,W,Breakfast
3620,217,W,Breakfast
5953,434,W,Breakfast
10022,1005,W,Breakfast
10025,1005,W,Breakfast
10029,1005,W,Breakfast
11131,1005,W,Breakfast
851,1005,Th,Breakfast
877,1005,Th,Breakfast
10047,1005,Th,Breakfast
10048,611,Th,Breakfast
10049,17,Th,Breakfast
3356,168,Th,Breakfast
3405,1005,Th,Breakfast
9134,1005,Th,Breakfast
15810,896,Th,Breakfast
13952,1005,Th,Breakfast
21728,1005,Th,Breakfast
19231,1005,Th,Breakfast
12644,1005,Th,Breakfast
12604,860,Th,Breakfast
8837,8,Th,Breakfast
1622,1017,Th,Breakfast
14127,1005,Th,Breakfast
5953,1005,Th,Breakfast
10022,1005,Th,Breakfast
10025,1005,Th,Breakfast
10029,1005,Th,Breakfast
11131,1005,Th,Breakfast
851,1005,F,Breakfast
877,1005,F,Breakfast
10047,1005,F,Breakfast
10048,1005,F,Breakfast
10049,889,F,Breakfast
2949,1043,F,Breakfast
4255,1005,F,Breakfast
9134,1005,F,Breakfast
15810,916,F,Breakfast
13952,1005,F,Breakfast
19231,1005,F,Breakfast
12644,1005,F,Breakfast
12604,1005,F,Breakfast
8837,616,F,Breakfast
1622,1005,F,Breakfast
8391,22,F,Breakfast
13288,1005,F,Breakfast
5953,1005,F,Breakfast
10022,435,F,Breakfast
10025,1005,F,Breakfast
10029,1005,F,Breakfast
11131,220,F,Breakfast
851,1005,S,Breakfast
877,133,S,Breakfast
10047,1005,S,Breakfast
10048,1005,S,Breakfast
10049,701,S,Breakfast
3136,1005,S,Breakfast
13952,629,S,Breakfast
19232,1005,S,Breakfast
12644,1005,S,Breakfast
12604,1005,S,Breakfast
1622,1005,S,Breakfast
5953,1005,S,Breakfast
10022,219,S,Breakfast
10025,1005,S,Breakfast
10029,354,S,Breakfast
11131,631,S,Breakfast
851,644,Su,Breakfast
10047,1005,Su,Breakfast
10048,1005,Su,Breakfast
10049,1005,Su,Breakfast
3136,1005,Su,Breakfast
13952,1005,Su,Breakfast
19231,551,Su,Breakfast
21727,1005,Su,Breakfast
12644,1005,Su,Breakfast
12604,254,Su,Breakfast
7756,543,Su,Breakfast
1622,1005,Su,Breakfast
5953,1005,Su,Breakfast
10022,1005,Su,Breakfast
10025,1005,Su,Breakfast
10029,1005,Su,Breakfast
11131,1005,Su,Breakfast
851,1005,M,Breakfast
877,1005,M,Breakfast
10047,1005,M,Breakfast
10048,352,M,Breakfast
10049,1005,M,Breakfast
2690,1005,M,Breakfast
837,1005,M,Breakfast
841,338,M,Breakfast
7755,1005,M,Breakfast
9134,1005,M,Breakfast
15810,1005,M,Breakfast
13952,78,M,Breakfast
19231,1005,M,Breakfast
21727,260,M,Breakfast
12644,1005,M,Breakfast
12604,1005,M,Breakfast
15573,1005,M,Breakfast
8837,795,M,Breakfast
14135,1005,M,Breakfast
1622,1005,M,Breakfast
13288,604,M,Breakfast
5953,1005,M,Breakfast
10022,1005,M,Breakfast
10025,1005,M,Breakfast
10029,286,M,Breakfast
11131,397,M,Breakfast
851,1068,T,Breakfast
877,1005,T,Breakfast
10047,1005,T,Breakfast
10048,290,T,Breakfast
10049,1005,T,Breakfast
2690,1005,T,Breakfast
3384,1005,T,Breakfast
9134,1005,T,Breakfast
15810,1005,T,Breakfast
21768,1005,T,Breakfast
13952,1005,T,Breakfast
19231,1005,T,Breakfast
21727,1005,T,Breakfast
12644,1005,T,Breakfast
12604,1005,T,Breakfast
8837,1005,T,Breakfast
1622,866,T,Breakfast
3649,193,T,Breakfast
13288,1005,T,Breakfast
5953,1005,T,Breakfast
10022,1005,T,Breakfast
10025,464,T,Breakfast
10029,1005,T,Breakfast
11131,1005,T,Breakfast
851,1005,W,Breakfast
877,1005,W,Breakfast
10047,1005,W,Breakfast
10048,1005,W,Breakfast
10049,33,W,Breakfast
3303,1005,W,Breakfast
9134,1005,W,Breakfast
15810,1005,W,Breakfast
16587,1005,W,Breakfast
13952,1005,W,Breakfast
19231,883,W,Breakfast
21727,237,W,Breakfast
4321,1005,W,Breakfast
12644,1005,W,Breakfast
12604,886,W,Breakfast
8837,1005,W,Breakfast
1622,1005,W,Breakfast
8391,1005,W,Breakfast
5953,1005,W,Breakfast
10022,1005,W,Breakfast
10025,911,W,Breakfast
10029,558,W,Breakfast
11131,1005,W,Breakfast
851,1005,Th,Breakfast
877,1005,Th,Breakfast
10047,683,Th,Breakfast
10048,1005,Th,Breakfast
10049,1005,Th,Breakfast
833,1005,Th,Breakfast
841,648,Th,Breakfast
2690,1005,Th,Breakfast
3405,1005,Th,Breakfast
9134,1005,Th,Breakfast
15810,1005,Th,Breakfast
21768,542,Th,Breakfast
13952,380,Th,Breakfast
19231,1005,Th,Breakfast
21727,1005,Th,Breakfast
12644,1005,Th,Breakfast
12604,1005,Th,Breakfast
8837,1005,Th,Breakfast
1622,1005,Th,Breakfast
14127,1005,Th,Breakfast
5953,1005,Th,Breakfast
10022,1005,Th,Breakfast
10025,1005,Th,Breakfast
10029,1005,Th,Breakfast
11131,1005,Th,Breakfast
851,518,F,Breakfast
877,1005,F,Breakfast
10047,1005,F,Breakfast
10048,1005,F,Breakfast
10049,1005,F,Breakfast
2949,1005,F,Breakfast
4255,375,F,Breakfast
9134,1005,F,Breakfast
15810,1005,F,Breakfast
13952,683,F,Breakfast
19231,1005,F,Breakfast
21727,941,F,Breakfast
12644,1005,F,Breakfast
12604,1005,F,Breakfast
8837,213,F,Breakfast
1622,1005,F,Breakfast
8391,1005,F,Breakfast
13288,1005,F,Breakfast
5953,1005,F,Breakfast
10022,1005,F,Breakfast
10025,1005,F,Breakfast
10029,1005,F,Breakfast
11131,1005,F,Breakfast
851,1005,S,Breakfast
877,1005,S,Breakfast
10047,1005,S,Breakfast
10048,1005,S,Breakfast
10049,84,S,Breakfast
841,1005,S,Breakfast
833,1005,S,Breakfast
2690,1005,S,Breakfast
3136,1005,S,Breakfast
13952,1005,S,Breakfast
19231,1005,S,Breakfast
21727,1005,S,Breakfast
12644,1005,S,Breakfast
12604,1005,S,Breakfast
7756,1005,S,Breakfast
1622,1005,S,Breakfast
5953,1005,S,Breakfast
10022,1005,S,Breakfast
10025,1005,S,Breakfast
10029,1005,S,Breakfast
11131,1005,S,Breakfast
851,1005,Su,Breakfast
877,1005,Su,Breakfast
10047,1005,Su,Breakfast
10048,1005,Su,Breakfast
10049,133,Su,Breakfast
833,1005,Su,Breakfast
2690,929,Su,Breakfast
3136,536,Su,Breakfast
13952,24,Su,Breakfast
19232,1005,Su,Breakfast
12604,1005,Su,Breakfast
1622,725,Su,Breakfast
5953,1005,Su,Breakfast
10022,1005,Su,Breakfast
10025,399,Su,Breakfast
10029,732,Su,Breakfast
11131,1005,Su,Breakfast
851,1005,M,Breakfast
877,1005,M,Breakfast
10047,1005,M,Breakfast
10048,1005,M,Breakfast
10049,1005,M,Breakfast
2690,1005,M,Breakfast
841,1005,M,Breakfast
833,1005,M,Breakfast
7755,720,M,Breakfast
9134,1005,M,Breakfast
15810,1005,M,Breakfast
13952,1005,M,Breakfast
19232,1005,M,Breakfast
21727,217,M,Breakfast
12604,1005,M,Breakfast
12644,1005,M,Breakfast
15573,1005,M,Breakfast
8837,872,M,Breakfast
14135,1005,M,Breakfast
1622,1005,M,Breakfast
13288,1005,M,Breakfast
5953,1005,M,Breakfast
10022,807,M,Breakfast
10025,1005,M,Breakfast
10029,1005,M,Breakfast
11131,469,M,Breakfast
851,1005,T,Breakfast
877,1005,T,Breakfast
10047,549,T,Breakfast
10048,265,T,Breakfast
10049,1005,T,Breakfast
841,1005,T,Breakfast
833,505,T,Breakfast
2690,1005,T,Breakfast
3384,476,T,Breakfast
9134,1005,T,Breakfast
15810,1005,T,Breakfast
21768,1005,T,Breakfast
13952,1005,T,Breakfast
19232,1005,T,Breakfast
21727,1005,T,Breakfast
12644,1005,T,Breakfast
12604,72,T,Breakfast
8837,509,T,Breakfast
1622,1005,T,Breakfast
3649,516,T,Breakfast
13288,279,T,Breakfast
5953,1005,T,Breakfast
10022,1005,T,Breakfast
10025,701,T,Breakfast
10029,1005,T,Breakfast
11131,1005,T,Breakfast
851,1005,W,Breakfast
877,1005,W,Breakfast
10047,256,W,Breakfast
10048,1005,W,Breakfast
10049,1005,W,Breakfast
833,1005,W,Breakfast
841,1005,W,Breakfast
2690,1005,W,Breakfast
3303,355,W,Breakfast
9134,1005,W,Breakfast
15810,1005,W,Breakfast
16587,1005,W,Breakfast
13952,1005,W,Breakfast
19232,1005,W,Breakfast
21727,1005,W,Breakfast
4321,1005,W,Breakfast
12644,1026,W,Breakfast
12604,1005,W,Breakfast
8837,1005,W,Breakfast
1622,1005,W,Breakfast
3620,1005,W,Breakfast
5953,1027,W,Breakfast
10022,1005,W,Breakfast
10025,1005,W,Breakfast
10029,1005,W,Breakfast
11131,1005,W,Breakfast
13288,1005,Th,Breakfast
851,861,Th,Breakfast
877,1005,Th,Breakfast
10047,750,Th,Breakfast
10048,1005,Th,Breakfast
10049,1005,Th,Breakfast
833,1005,Th,Breakfast
841,1005,Th,Breakfast
2690,1005,Th,Breakfast
3405,1005,Th,Breakfast
9134,1005,Th,Breakfast
15810,1005,Th,Breakfast
21768,606,Th,Breakfast
13952,1005,Th,Breakfast
19232,1005,Th,Breakfast
21727,779,Th,Breakfast
12644,1005,Th,Breakfast
12604,885,Th,Breakfast
8837,1005,Th,Breakfast
1622,1005,Th,Breakfast
14127,1005,Th,Breakfast
5953,1005,Th,Breakfast
10022,1005,Th,Breakfast
10025,201,Th,Breakfast
10029,1005,Th,Breakfast
11131,113,Th,Breakfast
851,1005,F,Breakfast
877,1005,F,Breakfast
10047,1005,F,Breakfast
10048,1005,F,Breakfast
10049,1005,F,Breakfast
2690,1005,F,Breakfast
833,1005,F,Breakfast
841,1005,F,Breakfast
2949,1005,F,Breakfast
4255,1005,F,Breakfast
9134,1025,F,Breakfast
15810,1005,F,Breakfast
13952,1005,F,Breakfast
19232,526,F,Breakfast
12644,1005,F,Breakfast
12604,1005,F,Breakfast
8837,1005,F,Breakfast
1622,1005,F,Breakfast
8391,252,F,Breakfast
13288,173,F,Breakfast
5953,1005,F,Breakfast
10022,1005,F,Breakfast
10025,1005,F,Breakfast
10029,1050,F,Breakfast
11131,1005,F,Breakfast
851,1005,S,Breakfast
877,1005,S,Breakfast
10047,614,S,Breakfast
10048,1005,S,Breakfast
10049,117,S,Breakfast
2690,1005,S,Breakfast
841,1005,S,Breakfast
833,1005,S,Breakfast
3136,1005,S,Breakfast
13952,1005,S,Breakfast
19232,888,S,Breakfast
12644,1005,S,Breakfast
12604,1005,S,Breakfast
1622,1005,S,Breakfast
5953,1005,S,Breakfast
10022,1005,S,Breakfast
10025,1005,S,Breakfast
10029,1005,S,Breakfast
11131,1005,S,Breakfast
851,560,Su,Breakfast
877,1005,Su,Breakfast
10047,1005,Su,Breakfast
10048,942,Su,Breakfast
10049,1005,Su,Breakfast
3136,1005,Su,Breakfast
13952,1005,Su,Breakfast
19232,1005,Su,Breakfast
12644,336,Su,Breakfast
12604,1005,Su,Breakfast
1622,1005,Su,Breakfast
5953,1005,Su,Breakfast
10022,1005,Su,Breakfast
10025,662,Su,Breakfast
10029,1005,Su,Breakfast
11131,1005,Su,Breakfast
851,1005,M,Breakfast
877,1005,M,Breakfast
10047,1005,M,Breakfast
10048,1005,M,Breakfast
10049,1005,M,Breakfast
7755,1005,M,Breakfast
2949,951,M,Breakfast
9134,1005,M,Breakfast
15810,1076,M,Breakfast
13952,1005,M,Breakfast
19232,1017,M,Breakfast
522,1005,M,Breakfast
12644,1005,M,Breakfast
12604,1005,M,Breakfast
8837,1005,M,Breakfast
14135,1005,M,Breakfast
1622,134,M,Breakfast
13288,1005,M,Breakfast
5953,1005,M,Breakfast
10022,118,M,Breakfast
10025,1005,M,Breakfast
10029,1005,M,Breakfast
11131,1005,M,Breakfast
851,1005,W,Breakfast
877,11,W,Breakfast
10047,1005,W,Breakfast
10048,391,W,Breakfast
10049,1005,W,Breakfast
3303,1005,W,Breakfast
9134,104,W,Breakfast
15810,1005,W,Breakfast
2803,1005,W,Breakfast
13952,1005,W,Breakfast
19232,1005,W,Breakfast
4321,1005,W,Breakfast
12644,1005,W,Breakfast
12604,1005,W,Breakfast
8837,1005,W,Breakfast
1622,956,W,Breakfast
3620,38,W,Breakfast
5953,1005,W,Breakfast
10022,994,W,Breakfast
10025,1005,W,Breakfast
10029,177,W,Breakfast
11131,1005,W,Breakfast
851,827,Th,Breakfast
877,1005,Th,Breakfast
10047,1005,Th,Breakfast
10048,1005,Th,Breakfast
10049,1005,Th,Breakfast
3405,850,Th,Breakfast
9134,1005,Th,Breakfast
15810,1005,Th,Breakfast
21768,1005,Th,Breakfast
13952,1005,Th,Breakfast
21728,1005,Th,Breakfast
19232,1005,Th,Breakfast
12644,645,Th,Breakfast
12604,1005,Th,Breakfast
8837,1005,Th,Breakfast
1622,1005,Th,Breakfast
14127,1005,Th,Breakfast
5953,1005,Th,Breakfast
10022,1005,Th,Breakfast
10025,1005,Th,Breakfast
10029,88,Th,Breakfast
11131,1005,Th,Breakfast
851,1005,F,Breakfast
877,656,F,Breakfast
10047,1005,F,Breakfast
10048,1005,F,Breakfast
10049,596,F,Breakfast
2949,805,F,Breakfast
4255,1005,F,Breakfast
9134,1005,F,Breakfast
15810,467,F,Breakfast
13952,1005,F,Breakfast
19232,1005,F,Breakfast
12644,1005,F,Breakfast
12604,1005,F,Breakfast
8837,605,F,Breakfast
1622,1005,F,Breakfast
8391,96,F,Breakfast
13288,1005,F,Breakfast
5953,1005,F,Breakfast
10022,387,F,Breakfast
10025,1005,F,Breakfast
10029,1005,F,Breakfast
11131,940,F,Breakfast
851,421,S,Breakfast
877,1005,S,Breakfast
10047,937,S,Breakfast
10048,1005,S,Breakfast
10049,1005,S,Breakfast
3136,217,S,Breakfast
13952,1005,S,Breakfast
19232,1005,S,Breakfast
12644,1005,S,Breakfast
12604,1005,S,Breakfast
1622,1005,S,Breakfast
5953,1005,S,Breakfast
10022,522,S,Breakfast
10025,1005,S,Breakfast
10029,172,S,Breakfast
11131,1005,S,Breakfast
851,1005,Su,Breakfast
10047,1005,Su,Breakfast
10048,1005,Su,Breakfast
10049,473,Su,Breakfast
3136,1005,Su,Breakfast
13952,1005,Su,Breakfast
19231,1005,Su,Breakfast
21727,1005,Su,Breakfast
12644,1005,Su,Breakfast
12604,1005,Su,Breakfast
7756,1005,Su,Breakfast
1622,1005,Su,Breakfast
5953,1005,Su,Breakfast
10022,1005,Su,Breakfast
10025,157,Su,Breakfast
10029,1005,Su,Breakfast
11131,1005,Su,Breakfast
851,1005,M,Breakfast
877,79,M,Breakfast
10047,1005,M,Breakfast
10048,1005,M,Breakfast
10049,461,M,Breakfast
2690,1005,M,Breakfast
837,1005,M,Breakfast
841,1005,M,Breakfast
7755,1005,M,Breakfast
9134,1005,M,Breakfast
15810,1005,M,Breakfast
13952,1005,M,Breakfast
19231,1005,M,Breakfast
21727,1005,M,Breakfast
12644,1005,M,Breakfast
12604,737,M,Breakfast
15573,1005,M,Breakfast
8837,1005,M,Breakfast
14135,1005,M,Breakfast
1622,1005,M,Breakfast
13288,1005,M,Breakfast
5953,1005,M,Breakfast
10022,1005,M,Breakfast
10025,1005,M,Breakfast
10029,1005,M,Breakfast
11131,1005,M,Breakfast
851,1005,T,Breakfast
877,1005,T,Breakfast
10047,1005,T,Breakfast
10048,1005,T,Breakfast
10049,1005,T,Breakfast
2690,510,T,Breakfast
3384,1005,T,Breakfast
9134,516,T,Breakfast
15810,1005,T,Breakfast
21768,466,T,Breakfast
13952,1005,T,Breakfast
19231,624,T,Breakfast
21727,1005,T,Breakfast
12644,892,T,Breakfast
12604,335,T,Breakfast
8837,1005,T,Breakfast
1622,1005,T,Breakfast
3649,1005,T,Breakfast
13288,1005,T,Breakfast
5953,1005,T,Breakfast
10022,1005,T,Breakfast
10025,1005,T,Breakfast
10029,1005,T,Breakfast
11131,124,T,Breakfast
851,1005,W,Breakfast
877,554,W,Breakfast
10047,1005,W,Breakfast
10048,699,W,Breakfast
10049,1005,W,Breakfast
3303,1005,W,Breakfast
9134,1005,W,Breakfast
15810,1015,W,Breakfast
16587,1005,W,Breakfast
13952,420,W,Breakfast
19231,150,W,Breakfast
21727,1005,W,Breakfast
4321,1005,W,Breakfast
12644,748,W,Breakfast
12604,1005,W,Breakfast
8837,141,W,Breakfast
1622,1005,W,Breakfast
8391,1005,W,Breakfast
5953,1005,W,Breakfast
10022,1005,W,Breakfast
10025,0,W,Breakfast
10029,370,W,Breakfast
11131,1005,W,Breakfast
851,1005,Th,Breakfast
877,1005,Th,Breakfast
10047,1005,Th,Breakfast
10048,1005,Th,Breakfast
10049,689,Th,Breakfast
833,957,Th,Breakfast
841,1005,Th,Breakfast
2690,1005,Th,Breakfast
3405,1005,Th,Breakfast
9134,1005,Th,Breakfast
15810,575,Th,Breakfast
21768,314,Th,Breakfast
13952,1005,Th,Breakfast
19231,1005,Th,Breakfast
21727,1005,Th,Breakfast
12644,1005,Th,Breakfast
12604,1005,Th,Breakfast
8837,1005,Th,Breakfast
1622,1005,Th,Breakfast
14127,304,Th,Breakfast
5953,418,Th,Breakfast
10022,1005,Th,Breakfast
10025,1005,Th,Breakfast
10029,439,Th,Breakfast
11131,1005,Th,Breakfast
851,1005,F,Breakfast
877,164,F,Breakfast
10047,902,F,Breakfast
10048,1005,F,Breakfast
10049,1005,F,Breakfast
2949,1005,F,Breakfast
4255,1005,F,Breakfast
9134,1017,F,Breakfast
15810,1005,F,Breakfast
13952,1005,F,Breakfast
19231,1005,F,Breakfast
21727,1005,F,Breakfast
12644,294,F,Breakfast
12604,1005,F,Breakfast
8837,1005,F,Breakfast
1622,1005,F,Breakfast
8391,1005,F,Breakfast
13288,286,F,Breakfast
5953,1005,F,Breakfast
10022,1005,F,Breakfast
10025,1005,F,Breakfast
10029,720,F,Breakfast
11131,1005,F,Breakfast
851,1005,S,Breakfast
877,1005,S,Breakfast
10047,1005,S,Breakfast
10048,1005,S,Breakfast
10049,650,S,Breakfast
841,205,S,Breakfast
833,1005,S,Breakfast
2690,533,S,Breakfast
3136,844,S,Breakfast
13952,1005,S,Breakfast
19231,836,S,Breakfast
21727,1005,S,Breakfast
12644,1005,S,Breakfast
12604,1005,S,Breakfast
7756,1005,S,Breakfast
1622,317,S,Breakfast
5953,1005,S,Breakfast
10022,1005,S,Breakfast
10025,1005,S,Breakfast
10029,1005,S,Breakfast
11131,1005,S,Breakfast
851,1005,Su,Breakfast
877,1005,Su,Breakfast
10047,1005,Su,Breakfast
10048,1005,Su,Breakfast
10049,1005,Su,Breakfast
833,1005,Su,Breakfast
2690,957,Su,Breakfast
3136,1005,Su,Breakfast
13952,492,Su,Breakfast
19232,1005,Su,Breakfast
12604,1005,Su,Breakfast
1622,1005,Su,Breakfast
5953,1005,Su,Breakfast
10022,129,Su,Breakfast
10025,1005,Su,Breakfast
10029,969,Su,Breakfast
11131,1005,Su,Breakfast
851,1005,M,Breakfast
877,1005,M,Breakfast
10047,655,M,Breakfast
10048,1005,M,Breakfast
10049,1005,M,Breakfast
2690,1005,M,Breakfast
841,1005,M,Breakfast
833,1005,M,Breakfast
7755,1005,M,Breakfast
9134,1005,M,Breakfast
15810,1005,M,Breakfast
13952,777,M,Breakfast
19232,664,M,Breakfast
21727,1005,M,Breakfast
12604,1005,M,Breakfast
12644,1005,M,Breakfast
15573,1005,M,Breakfast
8837,387,M,Breakfast
14135,1005,M,Breakfast
1622,1005,M,Breakfast
13288,1005,M,Breakfast
5953,1005,M,Breakfast
10022,1005,M,Breakfast
10025,1005,M,Breakfast
10029,465,M,Breakfast
11131,107,M,Breakfast
851,1005,T,Breakfast
877,808,T,Breakfast
10047,1005,T,Breakfast
10048,1005,T,Breakfast
10049,166,T,Breakfast
841,1005,T,Breakfast
833,453,T,Breakfast
2690,1005,T,Breakfast
3384,1005,T,Breakfast
9134,1005,T,Breakfast
15810,1005,T,Breakfast
21768,1005,T,Breakfast
13952,1005,T,Breakfast
19232,1005,T,Breakfast
21727,1005,T,Breakfast
12644,1005,T,Breakfast
12604,524,T,Breakfast
8837,1005,T,Breakfast
1622,267,T,Breakfast
3649,1005,T,Breakfast
13288,1005,T,Breakfast
5953,1005,T,Breakfast
10022,1005,T,Breakfast
10025,1005,T,Breakfast
10029,1005,T,Breakfast
11131,1005,T,Breakfast
851,1005,W,Breakfast
10047,555,W,Breakfast
10048,1005,W,Breakfast
10049,1005,W,Breakfast
833,1005,W,Breakfast
841,1005,W,Breakfast
2690,1005,W,Breakfast
3303,576,W,Breakfast
9134,1005,W,Breakfast
15810,1005,W,Breakfast
16587,1005,W,Breakfast
13952,1005,W,Breakfast
19232,1005,W,Breakfast
21727,1005,W,Breakfast
4321,1005,W,Breakfast
12644,1005,W,Breakfast
12604,1005,W,Breakfast
8837,1005,W,Breakfast
1622,455,W,Breakfast
3620,232,W,Breakfast
5953,127,W,Breakfast
10022,1005,W,Breakfast
10025,1005,W,Breakfast
10029,1005,W,Breakfast
11131,1005,W,Breakfast
13288,1005,Th,Breakfast
851,1005,Th,Breakfast
877,686,Th,Breakfast
10047,794,Th,Breakfast
10048,1005,Th,Breakfast
10049,1005,Th,Breakfast
833,1005,Th,Breakfast
841,178,Th,Breakfast
2690,710,Th,Breakfast
3405,651,Th,Breakfast
9134,1005,Th,Breakfast
15810,1005,Th,Breakfast
21768,1005,Th,Breakfast
13952,1005,Th,Breakfast
19232,1005,Th,Breakfast
21727,1005,Th,Breakfast
12644,34,Th,Breakfast
12604,1005,Th,Breakfast
8837,1005,Th,Breakfast
1622,1005,Th,Breakfast
14127,1005,Th,Breakfast
5953,1005,Th,Breakfast
10022,1005,Th,Breakfast
10025,1005,Th,Breakfast
10029,1042,Th,Breakfast
11131,797,Th,Breakfast
851,1005,F,Breakfast
10047,1005,F,Breakfast
10048,1005,F,Breakfast
10049,1005,F,Breakfast
2690,1005,F,Breakfast
833,1005,F,Breakfast
841,1005,F,Breakfast
2949,1005,F,Breakfast
4255,1005,F,Breakfast
9134,1005,F,Breakfast
15810,1005,F,Breakfast
13952,1005,F,Breakfast
19232,1005,F,Breakfast
12644,1005,F,Breakfast
12604,1005,F,Breakfast
8837,1005,F,Breakfast
1622,1005,F,Breakfast
8391,1005,F,Breakfast
13288,1005,F,Breakfast
5953,273,F,Breakfast
10022,1005,F,Breakfast
10025,928,F,Breakfast
10029,1005,F,Breakfast
11131,1005,F,Breakfast
851,1005,S,Breakfast
10047,934,S,Breakfast
10048,704,S,Breakfast
10049,1005,S,Breakfast
2690,1005,S,Breakfast
841,822,S,Breakfast
833,1005,S,Breakfast
3136,466,S,Breakfast
13952,1005,S,Breakfast
19232,1005,S,Breakfast
12644,1005,S,Breakfast
12604,1005,S,Breakfast
1622,1005,S,Breakfast
5953,1005,S,Breakfast
10022,1005,S,Breakfast
10025,1005,S,Breakfast
10029,1005,S,Breakfast
11131,1005,S,Breakfast
851,1005,T,Breakfast
10047,1005,T,Breakfast
10048,1005,T,Breakfast
10049,1005,T,Breakfast
841,298,T,Breakfast
833,1005,T,Breakfast
2690,1005,T,Breakfast
3384,1005,T,Breakfast
9134,1005,T,Breakfast
15810,963,T,Breakfast
19232,1005,T,Breakfast
21727,1005,T,Breakfast
12644,1005,T,Breakfast
15573,1005,T,Breakfast
12604,1005,T,Breakfast
8837,256,T,Breakfast
1622,1005,T,Breakfast
3649,1005,T,Breakfast
13288,1005,T,Breakfast
5953,1005,T,Breakfast
851,271,W,Breakfast
10047,1005,W,Breakfast
10048,1005,W,Breakfast
10049,1005,W,Breakfast
833,1005,W,Breakfast
841,350,W,Breakfast
2690,549,W,Breakfast
3303,1005,W,Breakfast
9134,1005,W,Breakfast
15810,1005,W,Breakfast
16587,1005,W,Breakfast
13952,902,W,Breakfast
19232,1005,W,Breakfast
21727,946,W,Breakfast
4321,1005,W,Breakfast
12644,1005,W,Breakfast
